symbol,message,datetime,user,message_id
AAPL,Why this &quot;irrational&quot; market is perfectly rational: http://crackedmarket.com/2018/02/why-this-irrational-market-is-perfectly-rational/ $SPY $SPX $ES_F $QQQ $IWM $AAPL $BTC.X,2018-02-16T04:56:33Z,161317,113233917
AAPL,$AAPL a company with real value. Will hit $200 easily,2018-02-16T04:53:59Z,1198681,113233755
AAPL,@Stuckonearth Sorry Stuck don&#39;t follow RTH. Speck looking for smalls to be big. If I buy Lg cap it&#39;s $AAPL for no brainer.,2018-02-16T04:48:49Z,888866,113233497
AAPL,$AAPL,2018-02-16T04:42:30Z,784377,113233153
AAPL,"$AAPL analysts on Estimize are expecting 33.70% YoY EPS growth for Q2, up from 15.77% in Q1 [Reporting 05/01 AMC]
http://www.estimize.com/intro/aapl?chart=historical&amp;metric_name=eps&amp;utm_content=AAPL&amp;utm_medium=eps_growth&amp;utm_source=stocktwits",2018-02-16T04:34:34Z,727510,113232700
AAPL,$AAPL I think we will see a dip in the next 2 trading days. Good time to average down again on my leaps🤑,2018-02-16T04:27:11Z,784310,113232267
AAPL,"$AAPL $TWTR Moronic loser troll short &amp; bears always have less than 10 followers, lol 😂",2018-02-16T04:22:27Z,260036,113232004
AAPL,$AAPL Trimming.,2018-02-16T04:19:27Z,794219,113231817
AAPL,$AAPL Why set your heart on that which is not? For riches taketh wings and flies away like an eagle toward heaven. Proverbs 23:5,2018-02-16T04:15:21Z,1407706,113231602
AAPL,$AAPL As I sad before: Every bear is right One day. In the meantime bulls making money all the other days.,2018-02-16T04:14:33Z,866286,113231545
AAPL,$BPMX $CYTX $WEED.CA $AAPL $ACB.CA $POT,2018-02-16T04:13:54Z,1388005,113231501
AAPL,"$AAPL You never learn from 2000, 2009 do you. It&#39;s coming, and it will make these two collapses look like kindergarten.",2018-02-16T04:12:46Z,1407706,113231436
AAPL,$AAPL Buffet is nothing. It&#39;s the hedge funds that will short the heck out of this as the $240 trillion of unfunded debt catches up with us.,2018-02-16T04:10:28Z,1407706,113231291
AAPL,$AAPL Just about back to post earnings. Didn’t take long lol,2018-02-16T04:10:08Z,919728,113231271
AAPL,"$AAPL AAPL, AMZN, NVDA, and TWTR been very very good to me",2018-02-16T04:07:18Z,472180,113231122
AAPL,https://www.youtube.com/watch?v=U3s72bm2FMU&amp;feature=youtu.be $AAPL $APRI $ATRS $GOOGL $GPRN $LBCC $P $SHLD $SPY,2018-02-16T04:05:00Z,962782,113230995
AAPL,$AAPL It is no news that FAANG and this market are 80 % over priced. The rumbling started a week ago. The earthquake is imminent.,2018-02-16T03:58:53Z,1407706,113230631
AAPL,"FEB 15 MOST ACTIVE OPTIONS 
$AAPL $BAC $FB $CSCO $BABA $MU $MSFT $NFLX $SQ $NVDA $GE $ITUB $AMD $AMAT $AMZN $TEVA $TSLA $SNAP $BMY $FCX",2018-02-16T03:57:22Z,1348658,113230538
AAPL,"Call buyers:

 $TPX $VALE $CL $TEVA $EBAY $YNDX $XOM $AAPL $TRN $BAC $RDN $AXL $ACHC $P $FLS $ABX $ANDV $IMAX $MAR $TRIP $CSCO $MTCH $KKR",2018-02-16T03:53:42Z,962572,113230339
AAPL,10 Most Undervalued Stocks Fund Managers Are Buying https://intradaytradingsignals.com/10-most-undervalued-stocks-fund-managers-are-buying/ $PE $WBA $FDC $CVS $AVGO $CMSA $FB $CTL $AAPL $TWX,2018-02-16T03:52:35Z,1294993,113230285
AAPL,"Most Active Options 

$AAPL $BAC $FB $CSCO $BABA $MU $MSFT $NFLX $SQ $NVDA $GE $ITUB $AMD $AMAT $AMZN $TEVA $TSLA $SNAP $BMY $FCX",2018-02-16T03:52:17Z,962572,113230271
AAPL,"$AAPL  MACD crossover, ADX crossover, CMF going positive, Parabolic Positive.  Sexy Chart",2018-02-16T03:50:18Z,593808,113230175
AAPL,"$AAPL is expected to show quite a strong growth in Earnings Per Share. In the coming 2 years, the EPS will grow ... https://www.chartmill.com/analyze.php?utm_source=stocktwits&amp;utm_medium=FA&amp;utm_content=GROWTH&amp;utm_campaign=social_tracking#/AAPL?r=fa&amp;key=bb853040-a4ac-41c6-b549-d218d2f21b32",2018-02-16T03:47:05Z,47688,113230000
AAPL,$AAPL $P $ITUB $FB $BAC $CPN $MSFT $SQ $FCX $BABA $KO $T $PBR $MSFT $GE $AET - Highest volume strikes,2018-02-16T03:44:48Z,917666,113229861
AAPL,$AAPL $BAC $FB $CSCO $BABA $MU $MSFT $NFLX $SQ $NVDA $GE $ITUB $AMD $AMAT $AMZN $TEVA $TSLA $SNAP $BMY $FCX $BA-Most active options,2018-02-16T03:39:17Z,917666,113229475
AAPL,$AAPL who uses IPhone?  He&#39;ll 000,2018-02-16T03:34:04Z,1403967,113229144
AAPL,"$AAPL wow, rince and repeat. And do it again.",2018-02-16T03:27:35Z,1119536,113228665
AAPL,$AAPL people that held for dividends are gonna sell tommorow or no?,2018-02-16T03:20:57Z,1215476,113228235
AAPL,$AAPL owning Apple makes you feel like a different kind of man,2018-02-16T03:16:02Z,384498,113227882
AAPL,$AAPL another $4 run tomorrow,2018-02-16T03:15:55Z,820579,113227876
AAPL,$AAPL Closing above $173 is HUGE !!!!!!!,2018-02-16T03:14:24Z,401972,113227763
AAPL,$AAPL my prediction never fails...,2018-02-16T03:13:30Z,1368713,113227703
AAPL,$AAPL remember this diamond studded #200 #2018,2018-02-16T03:12:42Z,1368713,113227644
AAPL,$AAPL $177 tomorrow easy,2018-02-16T03:12:21Z,1070223,113227622
AAPL,$AAPL 175 tomorrow?,2018-02-16T03:10:26Z,1322186,113227502
AAPL,$AAPL its so funny to watch trash-reversals posting 130 no 150 no 180 no 160 no 155 no 182 no shit i just have no idea,2018-02-16T03:04:10Z,314448,113227084
AAPL,$HD $OIH $KO your $AMAT play from our Earnings Course was a SMASH AND GRAB play! $AAPL gains were silly too- class tomorrow! They will ❤️,2018-02-16T02:57:36Z,619769,113226659
AAPL,"Chart Analysis 
https://youtu.be/hcIVPojwApA 
$AVGO $AMZN $ATVI $BA $NVDA $BIDU $BABA $TSLA $MU $SPY $ROKU $NFLX $AAPL $CMG $MSFT $COST",2018-02-16T02:54:05Z,401815,113226402
AAPL,$AAPL I expect new highs by March 2. Why not.,2018-02-16T02:53:40Z,159281,113226369
AAPL,$AAPL Buffett ain&#39;t stupid he knows where The Jewels are kept but he does step on a turd every now and then. $IBM,2018-02-16T02:52:16Z,159281,113226255
AAPL,$AAPL $BABA and $LRCX are all I need.,2018-02-16T02:50:55Z,1036973,113226153
AAPL,$AAPL took my weeklies off today - I’m welcoming a dip tomorrow,2018-02-16T02:49:44Z,619769,113226038
AAPL,"Buffett Buys Apple, Nearly Exits IBM $BRK.A $AAPL http://www.seekingalpha.com/article/4147088",2018-02-16T02:47:03Z,442496,113225844
AAPL,$AAPL small pull back red day tomorrow?,2018-02-16T02:45:40Z,1214668,113225740
AAPL,$AAPL  That&#39;s when I entered,2018-02-16T02:44:06Z,1081994,113225618
AAPL,"Here’s what 9 Estimize analysts believe $AAPL will report for Q2 iPad Sales on 05/01 AMC.
http://www.estimize.com/intro/aapl?chart=historical&amp;metric_name=ipad_unit_sales&amp;utm_content=AAPL&amp;utm_medium=metric_update&amp;utm_source=stocktwits",2018-02-16T02:43:28Z,727510,113225564
AAPL,@sandp was a fun week-and I posted the plan here on twits all week long on the $AAPL feed as a peek in on what we do,2018-02-16T02:42:06Z,619769,113225463
AAPL,@TheCrowsNest Much better gains in $SRPT $AKAO $SRNE $ATRA $AAPL,2018-02-16T02:40:45Z,222980,113225362
AAPL,"Here’s what 14 Estimize analysts believe $AAPL will report for Q2 Gross Margins on 05/01 AMC.
http://www.estimize.com/intro/aapl?chart=historical&amp;metric_name=gross_margins&amp;utm_content=AAPL&amp;utm_medium=metric_update&amp;utm_source=stocktwits",2018-02-16T02:40:28Z,727510,113225337
AAPL,"Here’s what 14 Estimize analysts believe $AAPL will report for Q2 Mac Sales on 05/01 AMC.
http://www.estimize.com/intro/aapl?chart=historical&amp;metric_name=mac_unit_sales&amp;utm_content=AAPL&amp;utm_medium=metric_update&amp;utm_source=stocktwits",2018-02-16T02:40:28Z,727510,113225336
AAPL,"Here’s what 23 Estimize analysts believe $AAPL will report for Q2 iPhone Sales on 05/01 AMC.
http://www.estimize.com/intro/aapl?chart=historical&amp;metric_name=iphone_unit_sales&amp;utm_content=AAPL&amp;utm_medium=metric_update&amp;utm_source=stocktwits",2018-02-16T02:40:28Z,727510,113225335
AAPL,$KO $AAPL $BABA check out the vid; https://youtu.be/vTWfoWLj89M,2018-02-16T02:40:12Z,1176192,113225304
AAPL,$AAPL Sounds like the deal when Buffet name is on it.  It’s time to Party!,2018-02-16T02:39:20Z,700933,113225238
AAPL,$AAPL feb18 175 calls will be flying off the shelf tomorrow,2018-02-16T02:38:10Z,827135,113225153
AAPL,"$AAPL Buffet seems out of breath,cuz he drinks sugar loaded coke? But is expert on slow iPhone X sales  or he knows  flip phones ?",2018-02-16T02:36:51Z,1189285,113225029
AAPL,"@Charlemagne88 ive bought $AAPL, $NFLX, $AMZN $$FB, etc at ATHs and made bank Its a sign of strength. Chill yo and dont be so damn impatient",2018-02-16T02:36:23Z,1121262,113224979
AAPL,$AAPL hmm weak iPhone X sales??,2018-02-16T02:35:07Z,296686,113224871
AAPL,$AAPL tom last day before holidays...sell or hold?,2018-02-16T02:35:00Z,811677,113224846
AAPL,$AAPL good day today,2018-02-16T02:34:43Z,619769,113224823
AAPL,$AAPL going to 180$ ah those calls those beautiful calls fckin missed some of them oh well 😔,2018-02-16T02:34:37Z,731736,113224815
AAPL,@Taurus2016 @wesmanbigmig @realreturnplus @tjmbeav could fill your inbox for days son. Perform due diligence and read my feed! I run $AAPL,2018-02-16T02:32:34Z,619769,113224669
AAPL,"$AAPL Closed above 50 ema. MACD perfect. Strong buying pressure as market stabilizes. Also, most importantly, Warren Buffet is bullish.",2018-02-16T02:31:33Z,1411754,113224590
AAPL,"$AAPL $BABA $FB $MU still bullish and thanks for the ride, but i am still doubtful about this market ... what’s next tomorrow?",2018-02-16T02:31:26Z,1067493,113224579
AAPL,$AAPL ohh the shorts today,2018-02-16T02:19:35Z,1010941,113223725
AAPL,Most charts last week reflected a hammer reversal candle  $SPY $DATA $GHL $AMAT $AAPL $MCO $FANG $MOMO,2018-02-16T02:18:25Z,893536,113223657
AAPL,$AAPL so many got raped last week when they got scared and sold . The bastards shaking then out have no shame. Be holding since 7:1 split,2018-02-16T02:15:03Z,666209,113223407
AAPL,$NFLX $SPY $QQQ $AAPL $AMZN $FB $GOOGL $NVDA  Big momo with NFLX...,2018-02-16T02:14:41Z,454329,113223387
AAPL,$AAPL $NFLX $AMZN $NVDA $FB $GOOGL $SPY $QQQ Looking good !,2018-02-16T02:11:55Z,454329,113223180
AAPL,$AAPL i don’t feel bad for anyone who is bearish on apple stock.,2018-02-16T02:08:54Z,906881,113222856
AAPL,$AAPL 185 then 200.,2018-02-16T02:08:47Z,666944,113222848
AAPL,"$AAPL Did any of u Fools get shaken out in the correction??

Look at Buffet adding shares. 

I told u all put it under the mattress",2018-02-16T01:59:10Z,937751,113222144
AAPL,$SECO $DJIA $SPY $SPX $AAPL don’t forget Reuters PT. Long HOLD!,2018-02-16T01:48:34Z,686602,113221328
AAPL,$AAPL @skora,2018-02-16T01:46:22Z,1389391,113221150
AAPL,$AAPL,2018-02-16T01:42:08Z,1239835,113220837
AAPL,"Estimize revenue expectations are 3.56% higher than that of Wall Street for $AAPL Q2 [Reporting 05/01 AMC]
http://www.estimize.com/intro/aapl?chart=change-over-time&amp;metric_name=revenue&amp;utm_content=AAPL&amp;utm_medium=revenue_difference&amp;utm_source=stocktwits",2018-02-16T01:40:39Z,727510,113220714
AAPL,$RACE $EQIX $AAPL $ASND nicely closed....,2018-02-16T01:38:28Z,846461,113220555
AAPL,"🔥💲2/16 Pre Market watch list💲🔥

$SQ
$WPRT
$AGEN
$CRBP
$ATRS
$LBCC
$ELGX
$EQT
$FTR
$GOGO
$NVCN
$AAPL 
$QEP
🔥📊🔥📊🔥📊🔥📊🔥📊🔥📊🔥📊",2018-02-16T01:26:59Z,754719,113219663
AAPL,"Rally continues but caution is warranted 
 
$SPY $QQQ $IWM $GLD $GDX $USO $UNG $BTC.X $GBTC $AAPL $KPTI $WDAY $TLT  
 
 https://youtu.be/RxcvsvU88tY",2018-02-16T01:23:31Z,217539,113219364
AAPL,$AAPL how you just had a 10 percent decline in the market recently your wrong,2018-02-16T01:21:05Z,1226091,113219133
AAPL,$AAPL warren Buffet invested 28 billions in Apple last quarter.  Bears you are f’d.,2018-02-16T01:13:44Z,1239835,113218544
AAPL,$TOPS $drys $DCIX $AAPL $AMZN $S $TSLA $GOOG $GOOGL  report and block this piece of crap 💩,2018-02-16T01:10:13Z,1153661,113218240
AAPL,$AAPL This market is set up to crash big time and AAPL with it.,2018-02-16T01:09:45Z,1407706,113218189
AAPL,$AAPL Filthy whore of a market. Will not relent even with inflation. God obliterate it!!!!,2018-02-16T01:03:42Z,1407706,113217682
AAPL,$MSFT $MA $AAPL  That&#39;s the definition of violitiy 😀😎,2018-02-16T00:55:45Z,897416,113216994
AAPL,$MA $AAPL $MSFT afraid that this is moving up too fast again and we will just have another sell-off related crash,2018-02-16T00:53:06Z,868873,113216805
AAPL,$AAPL&#39;s Return On Assets of 12.42% is amongst the best returns of the industry. $AAPL outperforms 90% of its in ... https://www.chartmill.com/analyze.php?utm_source=stocktwits&amp;utm_medium=FA&amp;utm_content=PROFITABILITY&amp;utm_campaign=social_tracking#/AAPL?r=fa&amp;key=bb853040-a4ac-41c6-b549-d218d2f21b32,2018-02-16T00:49:05Z,47688,113216498
AAPL,$AAPL 10% in a week! You guys really thought Apple going out of business because they were late with Homepods? GTFO,2018-02-16T00:44:21Z,636639,113216112
AAPL,"$SO $AAPL Don&#39;t mean to toot my own horn, but look at my history. It&#39;s pretty good, and I expect it to only get better.",2018-02-16T00:44:15Z,730306,113216104
AAPL,$AAPL A slight dip and might test 175 tomorrow.,2018-02-16T00:39:05Z,1195787,113215631
AAPL,"$AAPL  
 25 points in 5 days seems Unstoppable",2018-02-16T00:38:36Z,1411643,113215589
AAPL,"$AAPL bears are shitting. buffet support is making their short case look lame. where is toni, thr scumbag, party switcher?",2018-02-16T00:38:00Z,439140,113215548
AAPL,Dow up 306 as Techs rally. $OSTK $AMZN $AAPL lead the Bulls. #Bitcoin soars above 10k. #crypto Live: https://www.periscope.tv/NaviAvatar,2018-02-16T00:37:56Z,135339,113215542
AAPL,$AAPL thanks to buffet for making me huge profit today!!! Seems like I am hvng good sleep. I got long calls and weekly puts. Roll the dice!!,2018-02-16T00:34:23Z,394538,113215195
AAPL,"$JNJ $PEP $MSFT $AAPL $SPY 

BUY ALL DIPS HUGE GAP UP TOMORROW",2018-02-16T00:33:03Z,1347101,113215096
AAPL,$AAPL tomorrow 180 baby baby time to get paid blow up like the world trade!!,2018-02-16T00:25:50Z,1095037,113214469
AAPL,$AAPL I think it has run too hard.  Gap down.  Then maybe a rebound.  But your guess is as good as mine.,2018-02-16T00:23:27Z,408750,113214276
AAPL,$AAPL here we go!!!,2018-02-16T00:22:35Z,467880,113214212
AAPL,"$QCOM $AAPL per Q-report demand  for QCOM chips is strong, incl AI, and auto, QCOM may NOT need Apple business",2018-02-16T00:21:18Z,1170937,113214122
AAPL,$AAPL Why didn’t you buy them at 151?,2018-02-16T00:20:30Z,408750,113214059
AAPL,My Best Option Trade for a Risky Market https://chc.li/2BtS1Wq It is not in the &quot;hot stocks&quot; like $ANET $MU $CSCO $SHAK $AAPL $BAC but in ..,2018-02-16T00:14:39Z,521635,113213545
AAPL,"$HPQ  $21.53 +0.08 (0.37%)  $AAPL   $173.21 +0.22 (0.13%) - News Out  
http://crweworld.com/article/news-provided-by-globenewswire/232149/hp-launches-device-as-a-service-for-apple-to-solve-major-customer-pain-point",2018-02-16T00:12:53Z,1217988,113213377
AAPL,$AAPL will look to make even bigger add on pullback,2018-02-16T00:09:46Z,91560,113213111
AAPL,"$AAPL scaled some of Apple that I added at $160 just now. If we truly are tracking 1955 on SPY, will see resistance as SPY hits 100MA",2018-02-16T00:09:18Z,91560,113213063
AAPL,"$AAPL bought call options jan 31 was down over 70%, 2day reached break even point had to sell half. Happy to be out of this hole.. GL to all",2018-02-16T00:07:29Z,449405,113212914
AAPL,"Market Timing - What a &quot;long&quot; glorious week!  
http://www.thegodoftrading.com/market-history/markettiming-what-a-long-glorious-week/ $SPY $QQQ $TQQQ $SVXY $TNA $AAPL $NFLX $BIDU #OptionsTrading",2018-02-16T00:04:27Z,360140,113212637
AAPL,$spy $aapl 7pts from ATH $nflx 5pts $amzn 30pts $nvda 3pts...so if spy+nasd go back to prior ATH then these names will be re-bloated again,2018-02-16T00:01:51Z,596943,113212385
AAPL,@sinv $AAPL will def be first 877B!!!,2018-02-15T23:59:34Z,467880,113212124
AAPL,"$AAPL Greed is so bad.
Had to sell some call and roll with the rest",2018-02-15T23:52:32Z,1262226,113211427
AAPL,$DJIA $BTC.X $FB $HD $TWTR $AMZN $AAPL Unbiased #Chart analytics at your request just #Follow &amp; ask I&#39;ll get to you! $STUDY $F $MSFT $GDXJ,2018-02-15T23:51:36Z,1185933,113211326
AAPL,@tr0llz That&#39;s when $AAPL rolls out the iPhone XXX.,2018-02-15T23:51:08Z,391,113211289
AAPL,$AAPL $SPY Keep Purchasing equities and real estate. Utilize credit cards for bills to free up cash,2018-02-15T23:50:19Z,1328302,113211210
AAPL,$AAPL Apples augmented reality is going to be huge. It&#39;s a game changer and it&#39;s coming soon. PT $250 by end of year.,2018-02-15T23:49:51Z,945136,113211149
AAPL,"$AAPL soon, everyone will know apple is cheap.... to the Mars!!!",2018-02-15T23:49:41Z,1162553,113211129
AAPL,"$AAPL I had $AMZN Echo, only really used for music, eventually stopped using. Got HomePod good addition to living room, def better sound.",2018-02-15T23:46:16Z,64556,113210820
AAPL,$SNAP $FB $TWTR $AAPL Bwahaha  this meme from &quot;Snap Maps cause safety concerns&quot; though... https://www.youtube.com/watch?v=buyYIyzd2-s,2018-02-15T23:43:55Z,1324757,113210571
AAPL,"$AAPL consumer sentiment tomorrow, 180",2018-02-15T23:43:44Z,747904,113210551
AAPL,"$AAPL should just buy $WATT, small fraction of their cash horde, lock up IP and get it in iPads and iPhones sooner rather than later.",2018-02-15T23:43:28Z,64556,113210515
AAPL,"$AAPL captured 51% of Q4 global smartphone revenue, Samsung captured 15.7%, Huawei captured 7%, all others 26.2% https://www.fool.com/investing/2018/02/15/apple-inc-just-hit-a-ridiculously-impressive-miles.aspx",2018-02-15T23:43:25Z,391,113210513
AAPL,"$AAPL:
New Insider Filing on
Director
ROBERT A IGER:
http://insideri.com/1207394_000032019318000033_0000320193-18-000033",2018-02-15T23:43:12Z,769927,113210496
AAPL,$XXII is making new highs $AAPL hope for a pull back tomorrow after Warren Buffets today&#39;s run. It looks like $SNAP $TWTR is moving sideways,2018-02-15T23:37:25Z,1164025,113209935
AAPL,"Apple Inc. director was just granted 1,521 restricted shares  http://www.conferencecalltranscripts.org/4/summary/?id=4609392 $AAPL",2018-02-15T23:37:12Z,210967,113209911
AAPL,"$AAPL  
A volatile market can be a once in a generation opportunity, with less risk than a raging bull. Now is time. 
 
https://zoom.us/webinar/register/WN_pNmPzfy4RZ6-OZJ9AhS41A",2018-02-15T23:35:10Z,10056,113209725
AAPL,"$AAPL up over $20 pps since Friday, thx Warren",2018-02-15T23:33:29Z,1362950,113209543
AAPL,$AAPL plays hip hop for classic rock.,2018-02-15T23:31:14Z,616055,113209303
AAPL,$AAPL what the hell! Siri on the HomePod doesn’t play any genre or type of music I ask. “Play something chill” and it plays slayer,2018-02-15T23:28:56Z,616055,113209082
AAPL,Big Call Buyers $RDN $AXL $ACHC $P $FLS $ABX $ANDV $IMAX $MAR $TRIP $CSCO $MTCH $KKR $TPX $VALE $CL $TEVA $EBAY $YNDX $XOM $AAPL $TRN $BAC,2018-02-15T23:25:22Z,434479,113208736
AAPL,$AAPL Green..... Very good.,2018-02-15T23:25:06Z,256958,113208703
AAPL,$AAPL https://www.cnbc.com/2018/02/15/companies-buying-back-stock-at-record-pace-since-trump-tax-bill-may-aid-markets-comeback.html ( THESE BEARS JUST DO NOT GRASP WHAT IS GOING ON WITH THE MARKET. ) 🚀🚀,2018-02-15T23:15:29Z,846640,113207721
AAPL,$GOOG $GOOGL 2 big selling on strength days on big up days. like $AAPL wild moves. $FB lagging. $SPY,2018-02-15T23:13:31Z,509070,113207540
AAPL,$AAPL Max Pain is $167.50 tomorrow. Does it matter?,2018-02-15T23:13:26Z,165596,113207534
AAPL,$WATT announced another T1 vendor it was said the first $T1 is $AAPL The Second $SSNLF Rizz wants a Bidding War,2018-02-15T23:13:19Z,368877,113207522
AAPL,$AAPL  I bought 1000 share @ 169.42 this morning.,2018-02-15T23:13:02Z,588117,113207490
AAPL,$AAPL Beautiful 50 DMA remount on higher volume. Added to swing position,2018-02-15T23:12:56Z,291641,113207482
AAPL,$AAPL daily $SPY,2018-02-15T23:10:31Z,509070,113207258
AAPL,"$SPY $AAPL trick is to not have too much pos open, they&#39;re just trying to erase retailers head of market conditions ( es 2528)",2018-02-15T23:07:56Z,758033,113207004
AAPL,$AAPL ,2018-02-15T23:05:01Z,872785,113206723
AAPL,Just BTFD??? Technical Analysis $FB $AAPL $AMZN https://youtu.be/aag6eRAM5RY,2018-02-15T23:04:03Z,532213,113206618
AAPL,"$AAPL E*TRADE sits on mine until midnight, every time.",2018-02-15T23:00:35Z,165596,113206213
AAPL,$AAPL rally tomorrow might now happen!!! It needs a breather! Hoping to have 180 next week!!! Opened Weekly 170 put today l!!,2018-02-15T22:59:38Z,394538,113206083
AAPL,"Not sure if we&#39;ll get any kind of a pullback, but I&#39;m looking to add some $AAPL tomorrow just in case &quot;they&quot; snap that bear trap next week.",2018-02-15T22:59:02Z,391,113206021
AAPL,top selling on strength to highest bidder. market pumps after initial selloffs. $AAPL $MSFT $CSCO $AMZN $GOOGL $JPM $NFLX $SPY,2018-02-15T22:58:44Z,509070,113205997
AAPL,"$AAPL guys, did you get dividend Today? It is not showing in my account.",2018-02-15T22:57:19Z,105073,113205816
AAPL,"@Frank_Lee_Speaking $AAPL acquired 19 companies last year. 

https://www.macrumors.com/2018/02/13/apple-shareholders-meeting-highlights/",2018-02-15T22:56:13Z,410766,113205696
AAPL,$AAPL I’M expecting overseas mkts to go down 2-5% before we open friday. Our markets friday will recorrect. BECAUSE? its a correction!,2018-02-15T22:55:22Z,1166805,113205579
AAPL,$AAPL Do we gap open in morning. Any thoughts appreciated,2018-02-15T22:54:29Z,588117,113205449
AAPL,$SPY $AAPL but I&#39;m not covering and gonna keep scalping to finance my positions. I think Monday we revert.,2018-02-15T22:53:59Z,758033,113205367
AAPL,"$SPY $AAPL wow, humbling day. I got stopped out a lot . Avg 271.5 on spy and 172 on appl! I haven&#39;t lost $ like today since b4 correction.",2018-02-15T22:53:12Z,758033,113205279
AAPL,Mostly green today led by $NFLX $TSLA $BA and $AAPL and $SPX another 1% up day &amp; first daily close above 50sma $spy,2018-02-15T22:51:48Z,103175,113205101
AAPL,"Estimize EPS expectations are 3.23% higher than that of Wall Street for $AAPL Q2 [Reporting 05/01 AMC]
http://www.estimize.com/intro/aapl?chart=change-over-time&amp;metric_name=eps&amp;utm_content=AAPL&amp;utm_medium=eps_difference&amp;utm_source=stocktwits",2018-02-15T22:46:45Z,727510,113204423
AAPL,$AAPL 220 go apple,2018-02-15T22:42:56Z,1385545,113203876
AAPL,$AAPL You seem angry.  Are you angry?,2018-02-15T22:41:36Z,292844,113203732
AAPL,"$AAPL the only reason W.B. Bought into aapl is cash.12mth Revenue forecasts is? Slow fking sales! grow a pair,and dump your emotions!",2018-02-15T22:39:53Z,1166805,113203540
AAPL,"$AAPL Apple takes more than half of all smartphone revenues in Q4 2017 
https://9to5mac.com/2018/02/15/apple-dominates-smartphone-marketshare-q4-2017/",2018-02-15T22:35:30Z,439831,113203031
AAPL,$AAPL 176tmr pls. Then gap up to 180 open next Monday would be nice. Hop on the 170s speed train boys and girls. Its not stopping until 250+,2018-02-15T22:35:12Z,935428,113202997
AAPL,"$AAPL like i said....a correction is a D grade, and you cant reverse it it one term, can you? Don’t get it? Cant reverse time. See history",2018-02-15T22:32:43Z,1166805,113202683
AAPL,$BABA $AAPL $BZUN dont forget how badly an -1100 day does so let’s enjoy the Green Day’s because we are riding higher  we Will make mills,2018-02-15T22:31:39Z,1376127,113202556
AAPL,$AAPL is in Ichimoku Cloud Breakout winning 76.47% in the past. https://goo.gl/rjTYFX,2018-02-15T22:30:04Z,747002,113202381
AAPL,"$AAPL warren buffett=sell the news, correction bounce of over 50% sell, TVIX “bucked” the market today. As did VIX. And tomorrow? NOT GOOD!",2018-02-15T22:29:02Z,1166805,113202258
AAPL,$AAPL wow... never shorting this ever again. Buffett screwed me over,2018-02-15T22:28:43Z,832913,113202233
AAPL,"$AAPL Buffett added, kind of rally Apple needed",2018-02-15T22:28:11Z,1053267,113202163
AAPL,$AAPL when was the snapshot date for the dividends?,2018-02-15T22:26:27Z,1160788,113201955
AAPL,Thanks... hope it helps you with your $AAPL trade plan - $STUDY,2018-02-15T22:26:00Z,619769,113201897
AAPL,Here is what I call the #Nasdaq7 - an equally-weighted basket of $FB $AMZN $AAPL $MSFT $GOOG $NFLX $PCLN still looks like an uptrend to me,2018-02-15T22:25:37Z,42934,113201836
AAPL,$AAPL only issue I have with todays action... AAPL loves to close its gaps... Still Bullish,2018-02-15T22:24:50Z,768680,113201736
AAPL,@stockinvestor102 $AAPL Already have movie rental service. They should convert it to monthly subscription. Win-Win-Win for everyone.,2018-02-15T22:21:14Z,468201,113201239
AAPL,$AAPL: The Earnings Per Share is expected to grow by 17.13% on average over the next 2 years. This is quite good. https://www.chartmill.com/analyze.php?utm_source=stocktwits&amp;utm_medium=FA&amp;utm_content=GROWTH&amp;utm_campaign=social_tracking#/AAPL?r=fa&amp;key=bb853040-a4ac-41c6-b549-d218d2f21b32,2018-02-15T22:19:05Z,47688,113200906
AAPL,$AAPL Recently elected board members should listen to ST members ideas for growth and profit which is proving smarter than what they come up,2018-02-15T22:17:52Z,468201,113200699
AAPL,$AAPL has multimillion iTunes customers around the world. With digital only movie subscription service it will add billions on its P&amp;L......,2018-02-15T22:13:18Z,468201,113200055
AAPL,$AAPL,2018-02-15T22:13:05Z,1169665,113200023
AAPL,Setups on watch for Friday. $ATHM $BA $COST $WIX $LMT $NUGT $GLD $SLV $NFLX $AAPL $CAT $AMZN $FSLR $XBI $LABU $GS $FAS $BIDU $YINN $DAX $SPY,2018-02-15T22:11:47Z,178225,113199839
AAPL,@brian44cc wklies too watch how many stocks close JUST und or over round num like 1429.95 $AMZN or 160.05 $AAPL on fri $1430 calls n up 👎🏻,2018-02-15T22:11:12Z,74534,113199759
AAPL,$AAPL Still don’t understand why it’s too hard for $AAPL not to start monthly movie subscription service like $NFLX. Just need decision.....,2018-02-15T22:10:08Z,468201,113199623
AAPL,Up Moves: +3.3% $AAPL +2.5% $FXI +2.2% $XLU +2.1% $EEM +1.9% $XLK +1.8% $QQQ +1.7% $XLP +1.6% $FDN +1.5% $XLI +1.3% $USO +1.2% $SOXX $SPY,2018-02-15T22:08:54Z,322291,113199462
AAPL,$AAPL does not appear negative iPhone X news having an affect next target 180.10,2018-02-15T22:08:32Z,50220,113199419
AAPL,"$AAPL are you certain or just guessing, smh.",2018-02-15T22:07:42Z,84836,113199266
AAPL,$AAPL FYI W. Buffett was wrong on $IBM. I don’t want it to be reason why $AAPL go higher. With proper strategy $AAPL can propel on its own.,2018-02-15T22:07:12Z,468201,113199180
